ID	log2fold	p	p.adj
ENSMUSG00000032262	0.803190669787006	0.638268953413254	0.844803397627381
ENSMUSG00000097658	0.98650985042571	0.638453838374919	0.844990774488061
ENSMUSG00000035161	0.26178726170285	0.638753104192496	0.845042848659411
ENSMUSG00000028111	-0.278216255179527	0.63874731051498	0.845042848659411
ENSMUSG00000021969	-0.124569025688947	0.63862843003981	0.845042848659411
ENSMUSG00000033107	-0.23177740817139	0.638695205759137	0.845042848659411
ENSMUSG00000053395	-0.443700830292734	0.638572168908892	0.845042848659411
ENSMUSG00000040836	-0.474660305429821	0.638652340888531	0.845042848659411
ENSMUSG00000020899	-0.25531982222966	0.638921821587021	0.845151418844377
ENSMUSG00000097746	0.263713348990493	0.638890191883711	0.845151418844377
ENSMUSG00000097149	0.386616901162339	0.638973029491206	0.84516184474403
ENSMUSG00000103135	0.675413809615245	0.639037593956027	0.84518993459219
ENSMUSG00000027132	0.328368360608771	0.639134140979176	0.845260317835985
ENSMUSG00000019857	-0.148217865710227	0.639252958321255	0.845336873660548
ENSMUSG00000032060	-0.339923339031716	0.639322032968374	0.845336873660548
ENSMUSG00000107990	-0.366746877297946	0.639304077572242	0.845336873660548
ENSMUSG00000021765	-0.418453124056852	0.63942912631333	0.845421171681858
ENSMUSG00000079298	-0.357056002138453	0.639692740919275	0.845712298919337
ENSMUSG00000115848	-0.351233050704057	0.6397360272135	0.845712298919337
ENSMUSG00000052783	0.200692114442401	0.639878257626787	0.845843001390915
ENSMUSG00000112003	0.424770925920193	0.63993878478548	0.845865691476512
ENSMUSG00000115457	-0.44781017716989	0.640228168842796	0.846004936323507
ENSMUSG00000078517	-0.203527851164692	0.640112675765785	0.846004936323507
ENSMUSG00000031807	0.153779260943648	0.640260976825956	0.846004936323507
ENSMUSG00000082935	-0.43693968685951	0.64016269858061	0.846004936323507
ENSMUSG00000096221	-0.407696285552201	0.640184811936778	0.846004936323507
ENSMUSG00000030619	0.083112483350696	0.640380094068952	0.846105018626595
ENSMUSG00000076031	-0.689797602257513	0.64045385466945	0.846145163768166
ENSMUSG00000026679	-0.447078303435829	0.640666655711387	0.846368986385076
ENSMUSG00000005973	-0.151194857925894	0.640731595141672	0.846397455571789
ENSMUSG00000018427	0.214487780621976	0.64119529435707	0.846476283704418
ENSMUSG00000029126	0.435948326600861	0.640967858275552	0.846476283704418
ENSMUSG00000004631	-0.423481988071986	0.641111179696839	0.846476283704418
ENSMUSG00000032192	0.222479301724789	0.641104925135018	0.846476283704418
ENSMUSG00000085148	-0.153944313581483	0.641225203480811	0.846476283704418
ENSMUSG00000031740	-0.277062260572185	0.641152462569985	0.846476283704418
ENSMUSG00000012483	-0.40786635163421	0.641149297881253	0.846476283704418
ENSMUSG00000084319	-0.419024997385159	0.641202910471496	0.846476283704418
ENSMUSG00000006740	-0.078791564945866	0.640844651603445	0.846476283704418
ENSMUSG00000051220	-0.221629358042822	0.6410856062532	0.846476283704418
ENSMUSG00000056481	0.298970483711027	0.641333228567629	0.846561597622733
ENSMUSG00000034829	0.680345503920869	0.641462396887429	0.846658697678692
ENSMUSG00000106680	0.492833895093316	0.641493594693755	0.846658697678692
ENSMUSG00000103247	0.794543464704662	0.641544005428519	0.846667946275227
ENSMUSG00000112363	-1.06914214627193	0.641726304294165	0.846750767259499
ENSMUSG00000070871	0.148569023139503	0.641764827387455	0.846750767259499
ENSMUSG00000045671	0.163693660341627	0.641780391343194	0.846750767259499
ENSMUSG00000076744	1.08985817423741	0.641742663707486	0.846750767259499
ENSMUSG00000098232	-0.436813382992603	0.641834138627472	0.846764408373197
ENSMUSG00000024209	-0.301389898312908	0.641909194707843	0.8468061581907
ENSMUSG00000039813	-0.355767090052943	0.642031603934501	0.846857524796187
ENSMUSG00000001445	0.118202127254132	0.642034958435988	0.846857524796187
ENSMUSG00000107402	-0.343438687759708	0.642151653206124	0.846896916982751
ENSMUSG00000031879	0.140397368928531	0.642133644559357	0.846896916982751
ENSMUSG00000050600	-0.426586731379576	0.642217753536365	0.846926833304074
ENSMUSG00000087497	0.232509439838717	0.642292964185707	0.84696875903269
ENSMUSG00000033014	0.270144910157426	0.642497731275171	0.847093012560091
ENSMUSG00000010080	-0.96476452173002	0.642606096115122	0.847093012560091
ENSMUSG00000046731	0.231588472129469	0.642597270980325	0.847093012560091
ENSMUSG00000064063	-0.575324177983969	0.642462292223158	0.847093012560091
ENSMUSG00000059423	0.443375522923332	0.642691166549923	0.847093012560091
ENSMUSG00000017778	-0.392337732886048	0.642618815441667	0.847093012560091
ENSMUSG00000005907	-0.194922293301302	0.642672250203183	0.847093012560091
ENSMUSG00000101567	0.363610936047758	0.64284402950798	0.847180008351044
ENSMUSG00000031749	0.304524091314564	0.642809746813664	0.847180008351044
ENSMUSG00000053134	-0.130709050406049	0.643168608748679	0.847550499956798
ENSMUSG00000038555	-0.725511118669451	0.643237124673483	0.847583530870416
ENSMUSG00000030987	0.161748397833983	0.643281230416736	0.847584394578809
ENSMUSG00000054079	-0.389346432417755	0.643595315625723	0.847769182383076
ENSMUSG00000021731	-0.092499905146516	0.643562032186504	0.847769182383076
ENSMUSG00000027593	-0.158598999684934	0.643554088855934	0.847769182383076
ENSMUSG00000031442	0.623016935294788	0.64351662565531	0.847769182383076
ENSMUSG00000039529	-0.594506940337279	0.643708349188592	0.847860821581489
ENSMUSG00000048484	-0.379959966126318	0.643761025956569	0.847872954785956
ENSMUSG00000073460	0.776044557895965	0.643934169678666	0.847885881701765
ENSMUSG00000029647	0.186349940868904	0.644031635268111	0.847885881701765
ENSMUSG00000087685	-0.522212015831236	0.643988551601165	0.847885881701765
ENSMUSG00000071646	0.116374783246594	0.643830174403969	0.847885881701765
ENSMUSG00000042275	0.305461729615234	0.6439562654848	0.847885881701765
ENSMUSG00000044636	0.184700938904297	0.643956266354065	0.847885881701765
ENSMUSG00000085725	0.388638954073762	0.644261534659632	0.847959635423078
ENSMUSG00000031536	0.186125857197169	0.644178353496813	0.847959635423078
ENSMUSG00000044626	-0.710166957535903	0.644172306672942	0.847959635423078
ENSMUSG00000105144	-0.339422691184054	0.644254918532798	0.847959635423078
ENSMUSG00000072066	-0.32427409094098	0.644331690680952	0.847994757125444
ENSMUSG00000082927	-0.52959582387642	0.64446379728547	0.848111400772291
ENSMUSG00000110708	0.407728289510058	0.645437004802996	0.848249011739198
ENSMUSG00000026083	-0.352104982300113	0.644884663698863	0.848249011739198
ENSMUSG00000042050	0.203176143201222	0.644794805442352	0.848249011739198
ENSMUSG00000042662	-0.75821596724968	0.645214255729418	0.848249011739198
ENSMUSG00000112654	0.50717733688828	0.644642691110692	0.848249011739198
ENSMUSG00000108741	0.541080186331867	0.645002313839558	0.848249011739198
ENSMUSG00000018865	0.910353648630745	0.644670404478275	0.848249011739198
ENSMUSG00000074052	-1.70441399762793	0.645403104940186	0.848249011739198
ENSMUSG00000040441	0.233277433419877	0.645438052045159	0.848249011739198
ENSMUSG00000068397	-0.390217964764014	0.644932149447045	0.848249011739198
ENSMUSG00000025001	-0.224504620360702	0.645395635385016	0.848249011739198
ENSMUSG00000052906	0.154751054185092	0.64535344044879	0.848249011739198
ENSMUSG00000024349	-0.162738698743004	0.645399961143285	0.848249011739198
ENSMUSG00000054455	0.120838150964754	0.645377603434557	0.848249011739198
ENSMUSG00000039087	-0.160247502528348	0.64486477277787	0.848249011739198
ENSMUSG00000108184	0.469748532687812	0.645220458062509	0.848249011739198
ENSMUSG00000024526	0.790885935683981	0.644964807954558	0.848249011739198
ENSMUSG00000021432	0.124535679930102	0.644972031855122	0.848249011739198
ENSMUSG00000100215	0.706140046923197	0.645073898023146	0.848249011739198
ENSMUSG00000047986	-0.537935090902642	0.645233350220936	0.848249011739198
ENSMUSG00000027257	0.460609415695134	0.645597102031881	0.848286586914718
ENSMUSG00000097674	-0.244431598172403	0.64551332955944	0.848286586914718
ENSMUSG00000030089	0.157066952784656	0.645596621697704	0.848286586914718
ENSMUSG00000021456	1.04169985817873	0.645706034688613	0.848315437679874
ENSMUSG00000085741	0.179364939754847	0.645694111774598	0.848315437679874
ENSMUSG00000109975	0.467066296145781	0.645955595403116	0.848469155246604
ENSMUSG00000032557	-0.334877719535692	0.646002394366268	0.848469155246604
ENSMUSG00000009035	0.283298474879929	0.645892557381949	0.848469155246604
ENSMUSG00000112239	-0.189304774025152	0.645931438498372	0.848469155246604
ENSMUSG00000108170	-0.470224276127025	0.646040516885108	0.848469155246604
ENSMUSG00000035299	-0.364892098130105	0.646362398738327	0.848621626483388
ENSMUSG00000018761	0.093140070625324	0.64641955173138	0.848621626483388
ENSMUSG00000074994	-0.192459533952802	0.646382927767122	0.848621626483388
ENSMUSG00000056124	-0.398429591693462	0.64642248153506	0.848621626483388
ENSMUSG00000082884	-0.44003931160013	0.646230471160179	0.848621626483388
ENSMUSG00000042506	-0.149136808209157	0.646424023668977	0.848621626483388
ENSMUSG00000048379	0.125255988688232	0.646461135466404	0.848621626483388
ENSMUSG00000034520	0.558317463980974	0.646569473191348	0.848706729933627
ENSMUSG00000041567	-0.81638413240588	0.646613687146396	0.848707656786755
ENSMUSG00000081721	-0.392996390795262	0.647163002527513	0.84893098475977
ENSMUSG00000040675	-0.180642038942478	0.646881928293833	0.84893098475977
ENSMUSG00000032902	-0.253862618935284	0.647212513729932	0.84893098475977
ENSMUSG00000045237	0.121760157227205	0.64715568780535	0.84893098475977
ENSMUSG00000043432	0.166939812438317	0.647297148249969	0.84893098475977
ENSMUSG00000051396	0.260107778448767	0.647099995647156	0.84893098475977
ENSMUSG00000053746	-0.304695428219199	0.647047755653883	0.84893098475977
ENSMUSG00000036687	-0.563029370911494	0.647071746612305	0.84893098475977
ENSMUSG00000006699	0.266998042691693	0.647058372661907	0.84893098475977
ENSMUSG00000020315	-0.312642541381593	0.647306067940576	0.84893098475977
ENSMUSG00000018924	-0.628572590456173	0.647269763245379	0.84893098475977
ENSMUSG00000052102	-0.121276082319539	0.646893643705741	0.84893098475977
ENSMUSG00000084404	-0.264111184135952	0.647382990947661	0.848974790212843
ENSMUSG00000051224	-0.340934220162758	0.647571550700177	0.849164979800239
ENSMUSG00000040385	0.116195686296807	0.647654980022816	0.84921729483801
ENSMUSG00000081228	-0.348208948306702	0.648476993096668	0.84972874239756
ENSMUSG00000029847	0.63597528047933	0.648554615590306	0.84972874239756
ENSMUSG00000115486	0.75079706433626	0.648518029868329	0.84972874239756
ENSMUSG00000111334	-0.34235404399419	0.648397698362646	0.84972874239756
ENSMUSG00000109455	0.50322378152176	0.648611317696195	0.84972874239756
ENSMUSG00000097703	-0.371037188437898	0.648600311992493	0.84972874239756
ENSMUSG00000031838	0.278695543141325	0.648237832224542	0.84972874239756
ENSMUSG00000031505	0.093149054936598	0.648275100362881	0.84972874239756
ENSMUSG00000058297	0.532607020295964	0.64856662558314	0.84972874239756
ENSMUSG00000111793	0.511149328567333	0.648494281524206	0.84972874239756
ENSMUSG00000080994	0.450705364436872	0.648297488062459	0.84972874239756
ENSMUSG00000024639	-0.300612112706823	0.648222076108255	0.84972874239756
ENSMUSG00000046718	0.186293043565094	0.648367046713697	0.84972874239756
ENSMUSG00000081457	-0.576870097593406	0.648805148162716	0.849925594332825
ENSMUSG00000049760	-0.382049442592812	0.648948186161319	0.849998809336524
ENSMUSG00000069255	-0.139085796055988	0.648912190638894	0.849998809336524
ENSMUSG00000067344	-0.400835231746484	0.649050663195531	0.850007706490438
ENSMUSG00000025956	-0.124252597967047	0.649085702357183	0.850007706490438
ENSMUSG00000023932	0.328661187570904	0.649084848524213	0.850007706490438
ENSMUSG00000097979	0.282145202289136	0.649689715912612	0.850017681267483
ENSMUSG00000091989	-0.475809669762104	0.649513667939432	0.850017681267483
ENSMUSG00000021508	0.478930368115088	0.649141786531227	0.850017681267483
ENSMUSG00000054545	0.45081512304329	0.649835874478718	0.850017681267483
ENSMUSG00000022559	-0.095364006131089	0.649358546496017	0.850017681267483
ENSMUSG00000072647	1.32323214462022	0.64996481948971	0.850017681267483
ENSMUSG00000059064	-0.379302859681702	0.649827084094179	0.850017681267483
ENSMUSG00000083161	-0.249523444053036	0.649738755227939	0.850017681267483
ENSMUSG00000098091	0.341905549469866	0.6493504388574	0.850017681267483
ENSMUSG00000072244	0.27517322810013	0.649426917379481	0.850017681267483
ENSMUSG00000052419	0.10083558654086	0.649840756253242	0.850017681267483
ENSMUSG00000036599	-0.119499698254606	0.649902869179678	0.850017681267483
ENSMUSG00000074203	-0.358325626675452	0.649865153173501	0.850017681267483
ENSMUSG00000091154	-0.420287289361753	0.649324264491188	0.850017681267483
ENSMUSG00000028541	0.395501148930769	0.649667249345834	0.850017681267483
ENSMUSG00000108137	-0.620984832989461	0.649926803268758	0.850017681267483
ENSMUSG00000016942	0.84045752368323	0.649615404097321	0.850017681267483
ENSMUSG00000033965	-0.450900522348457	0.649947194037591	0.850017681267483
ENSMUSG00000031358	-0.33327766383671	0.649679278351318	0.850017681267483
ENSMUSG00000025922	-0.413782527525045	0.649443756377595	0.850017681267483
ENSMUSG00000042015	-0.124194210520737	0.650018011385202	0.850030257296449
ENSMUSG00000108949	-0.663198503748923	0.650256768112466	0.850240121948029
ENSMUSG00000091507	0.784928752738777	0.65030208742175	0.850240121948029
ENSMUSG00000076484	0.556878335782515	0.650351054770475	0.850240121948029
ENSMUSG00000097109	0.425739327259511	0.650352840497593	0.850240121948029
ENSMUSG00000089682	0.262819221464564	0.650437144473256	0.850266485429688
ENSMUSG00000083443	0.310007126963971	0.650486092766567	0.850266485429688
ENSMUSG00000111434	0.483374244744003	0.650539924085492	0.850266485429688
ENSMUSG00000025066	-0.159642357962165	0.650547357104531	0.850266485429688
ENSMUSG00000059430	0.363160602764001	0.650651481819437	0.850345602026783
ENSMUSG00000071203	0.223858395927041	0.650718074374294	0.850375659999957
ENSMUSG00000003617	-0.436912936191778	0.651052542197449	0.850434493111967
ENSMUSG00000006586	0.572813128950473	0.65089724826915	0.850434493111967
ENSMUSG00000031328	-0.140349947945968	0.651097632764267	0.850434493111967
ENSMUSG00000017607	0.342191820744154	0.651111865208757	0.850434493111967
ENSMUSG00000030314	0.09501313489571	0.650818770065802	0.850434493111967
ENSMUSG00000032096	-0.162664549965804	0.650900372278401	0.850434493111967
ENSMUSG00000022685	0.136296491053301	0.650984908498426	0.850434493111967
ENSMUSG00000026650	0.455071440169034	0.651020156847611	0.850434493111967
ENSMUSG00000055660	-0.189861408706783	0.651303235159575	0.850570543499889
ENSMUSG00000021792	0.448255811894378	0.651292246110604	0.850570543499889
ENSMUSG00000039841	0.338332527083391	0.651349321474609	0.850573785915464
ENSMUSG00000113247	0.715461838722034	0.651430923761868	0.850604754977574
ENSMUSG00000087119	-0.517012145768289	0.651460247058233	0.850604754977574
ENSMUSG00000036882	-0.322215457427671	0.65165570787834	0.850649261606404
ENSMUSG00000028228	0.181512657806491	0.65159763836977	0.850649261606404
ENSMUSG00000096751	0.4704181553893	0.651626291823496	0.850649261606404
ENSMUSG00000024008	0.539288416494401	0.651668763287338	0.850649261606404
ENSMUSG00000017801	-0.108744324091685	0.651909986459585	0.850907200124932
ENSMUSG00000026180	-0.552379441958004	0.652046755872503	0.850971838282259
ENSMUSG00000038967	-0.150853419779882	0.652024233945132	0.850971838282259
ENSMUSG00000082264	-0.24840214716737	0.652178043969506	0.851086239210138
ENSMUSG00000024871	-0.217513339993597	0.652263170777848	0.851096766582657
ENSMUSG00000022200	0.206426263348177	0.652273371631246	0.851096766582657
ENSMUSG00000033731	0.851057872157175	0.652323383041599	0.851105092167245
ENSMUSG00000054640	-0.290985408436028	0.652445336365984	0.851118366042812
ENSMUSG00000074121	-0.896084517479034	0.652499209973702	0.851118366042812
ENSMUSG00000030699	-0.501832124759049	0.652508082440675	0.851118366042812
ENSMUSG00000034518	0.114352850262905	0.65240592055646	0.851118366042812
ENSMUSG00000053192	0.164742003905279	0.652636906453151	0.851172570313674
ENSMUSG00000082743	0.368689711568739	0.652612240448597	0.851172570313674
ENSMUSG00000087261	0.686444228877279	0.652860925342364	0.851407813254011
ENSMUSG00000036242	0.587375521757305	0.653017974388365	0.851506147498759
ENSMUSG00000030264	-0.0939216816434	0.653023630829007	0.851506147498759
ENSMUSG00000029086	-0.825375039983016	0.653089970363625	0.851535729689408
ENSMUSG00000031390	-0.640137697507572	0.653134285937913	0.851536593756909
ENSMUSG00000020736	0.148320226153203	0.653322886545538	0.85172555956986
ENSMUSG00000000568	-0.255423982382168	0.653369582559747	0.851729513966386
ENSMUSG00000020321	-0.201310515334771	0.653483926398571	0.85182164732756
ENSMUSG00000021140	-0.122629230229629	0.653592013319175	0.851848718750486
ENSMUSG00000044906	0.139577307979744	0.653609496923471	0.851848718750486
ENSMUSG00000013150	0.373775467988505	0.653635701146116	0.851848718750486
ENSMUSG00000019880	0.684335064644955	0.653914318403815	0.85189190031613
ENSMUSG00000097675	0.350481243986383	0.65389990519303	0.85189190031613
ENSMUSG00000032172	0.509674041393851	0.653930861502729	0.85189190031613
ENSMUSG00000113515	0.644720723671147	0.653820263545526	0.85189190031613
ENSMUSG00000108122	-0.640388013849058	0.653825966113777	0.85189190031613
ENSMUSG00000017376	0.158656519286842	0.653872723392441	0.85189190031613
ENSMUSG00000029165	-0.197581463543537	0.654062631965195	0.852006661886147
ENSMUSG00000074912	0.305861403632159	0.654312269274367	0.852161132109432
ENSMUSG00000107020	-0.342699776965422	0.654238189584179	0.852161132109432
ENSMUSG00000056596	0.474757790306414	0.654279722318035	0.852161132109432
ENSMUSG00000091017	-0.356261206950155	0.654567465461862	0.852270362614331
ENSMUSG00000035048	-0.186829894925199	0.65457090135274	0.852270362614331
ENSMUSG00000019080	0.183059043062495	0.654453585625836	0.852270362614331
ENSMUSG00000011382	-0.22081283447238	0.654496955111336	0.852270362614331
ENSMUSG00000094557	-0.412246280257608	0.654623369289534	0.852281790344453
ENSMUSG00000056836	0.632162446922123	0.654669133590902	0.85228448938586
ENSMUSG00000074671	-0.139612636413219	0.654825406738629	0.852431044995024
ENSMUSG00000026678	-0.881889135846023	0.655191256710444	0.852850383334487
ENSMUSG00000070697	-0.091937149716781	0.655639891751069	0.853122488671903
ENSMUSG00000015094	-0.432110995530927	0.655676390358177	0.853122488671903
ENSMUSG00000002900	0.317211090388781	0.655706437312649	0.853122488671903
ENSMUSG00000112652	0.362290598339395	0.655471456100452	0.853122488671903
ENSMUSG00000041747	-0.151493856863169	0.655613865668573	0.853122488671903
ENSMUSG00000029547	0.118852113942891	0.655500159348489	0.853122488671903
ENSMUSG00000062456	-0.338249231831029	0.655649995732192	0.853122488671903
ENSMUSG00000049670	-0.603669152537674	0.65588953669174	0.853189996815536
ENSMUSG00000031563	-0.195366490695368	0.655868406243505	0.853189996815536
ENSMUSG00000001166	-0.351944551905444	0.655846483236368	0.853189996815536
ENSMUSG00000026843	0.233877302951248	0.656010120684045	0.853279962520835
ENSMUSG00000005087	-0.253123041826315	0.656046182287768	0.853279962520835
ENSMUSG00000107092	-0.359907233763912	0.656156652170527	0.853366745375723
ENSMUSG00000061488	-0.488787359085716	0.656314110764029	0.853514623911594
ENSMUSG00000081650	-0.967261802086657	0.656449274097015	0.853576589108817
ENSMUSG00000040250	-0.162669109924619	0.656446379514478	0.853576589108817
ENSMUSG00000086123	-0.607733363675572	0.656510989983743	0.853599938786434
ENSMUSG00000060036	-0.308162553135194	0.656648306984033	0.853664680062481
ENSMUSG00000031389	-0.132487357423494	0.656613063441395	0.853664680062481
ENSMUSG00000039959	-0.17799444467215	0.656805406856139	0.853812013297528
ENSMUSG00000061390	-0.224463611011583	0.657045174048506	0.853881120782871
ENSMUSG00000028975	-0.090832809904693	0.656949245855667	0.853881120782871
ENSMUSG00000029578	0.092770236847634	0.656980001374988	0.853881120782871
ENSMUSG00000048450	-0.51783357904601	0.657024107773288	0.853881120782871
ENSMUSG00000031090	0.119764010526985	0.65712120701248	0.853881120782871
ENSMUSG00000027710	0.157609091724561	0.657101379651039	0.853881120782871
ENSMUSG00000082896	-0.298829652773266	0.657651086976956	0.853892163272379
ENSMUSG00000081221	0.27983806708169	0.657383040272499	0.853892163272379
ENSMUSG00000017453	-0.863073206855215	0.657264710646911	0.853892163272379
ENSMUSG00000089857	-0.262887046025536	0.657474599776099	0.853892163272379
ENSMUSG00000113268	-0.445950740407547	0.657356596015083	0.853892163272379
ENSMUSG00000071659	0.251191147768156	0.657405053305175	0.853892163272379
ENSMUSG00000049755	0.090664326826251	0.65720061210936	0.853892163272379
ENSMUSG00000113019	0.268138255562273	0.657586336576034	0.853892163272379
ENSMUSG00000089636	-0.388658671239603	0.657311126489484	0.853892163272379
ENSMUSG00000104670	-0.442314399675817	0.657508256561403	0.853892163272379
ENSMUSG00000106037	-0.367606706120242	0.657653939932479	0.853892163272379
ENSMUSG00000036027	-0.9645150097718	0.657654988517159	0.853892163272379
ENSMUSG00000023092	-0.333239755878621	0.657700864313132	0.85389489252288
ENSMUSG00000021536	0.547271763429327	0.657841995487532	0.854021283506941
ENSMUSG00000030222	-0.826888042490209	0.658045338778217	0.854228417085691
ENSMUSG00000098492	-0.508601163415073	0.658178093189212	0.854343895650916
ENSMUSG00000031919	-0.819925629896203	0.65826506140539	0.854346754042554
ENSMUSG00000002109	0.13036016882502	0.658362853248582	0.854346754042554
ENSMUSG00000115431	0.378231340155232	0.658367075601598	0.854346754042554
ENSMUSG00000020407	-0.285259297657719	0.658399279926268	0.854346754042554
ENSMUSG00000100813	0.577736132658582	0.658310719586591	0.854346754042554
ENSMUSG00000053166	-0.310826785497756	0.658509380651245	0.854428970919471
ENSMUSG00000015202	-0.31885623826259	0.658550242362959	0.854428970919471
ENSMUSG00000042055	-0.160662845336863	0.658742880211984	0.854508962988061
ENSMUSG00000045231	0.574928141836776	0.658659658177909	0.854508962988061
ENSMUSG00000048106	0.253897968530291	0.658743311909287	0.854508962988061
ENSMUSG00000036928	-0.440557716173904	0.658942964107384	0.854597460331277
ENSMUSG00000096983	-0.265254613761655	0.658861308602764	0.854597460331277
ENSMUSG00000098234	-0.274773615457625	0.65893797875822	0.854597460331277
ENSMUSG00000062300	0.194560203494585	0.659076671953679	0.854714043332031
ENSMUSG00000026785	0.2152420307948	0.659189636276498	0.854803711682885
ENSMUSG00000047562	0.669432882507298	0.659286202643956	0.854833426971589
ENSMUSG00000021127	0.305633105901788	0.659300195252348	0.854833426971589
ENSMUSG00000059237	0.306179306902542	0.659403622444075	0.854910704706671
ENSMUSG00000079317	0.113150712361828	0.659464719141931	0.85493309472331
ENSMUSG00000086513	1.04169962017068	0.659540141232707	0.854974052035248
ENSMUSG00000045969	0.068661151232951	0.659665071267337	0.855079177700309
ENSMUSG00000111213	-0.751280847341162	0.659801605849017	0.855142510484139
ENSMUSG00000070271	-0.293321242272262	0.659759521800344	0.855142510484139
ENSMUSG00000082283	0.38516137392017	0.659952919627406	0.855168168139485
ENSMUSG00000114753	2.65147871317509	0.659924120108656	0.855168168139485
ENSMUSG00000026095	0.132815377007735	0.659883409063793	0.855168168139485
ENSMUSG00000022391	-0.121213981677555	0.660127604892015	0.855337707647197
ENSMUSG00000034429	-0.183994440850621	0.660252792721654	0.855443094289407
ENSMUSG00000022432	-0.665280839274388	0.660331387028332	0.855488102992739
ENSMUSG00000091825	-0.213679361986908	0.660469126664609	0.855533140708184
ENSMUSG00000084128	0.672564381393303	0.660497723846068	0.855533140708184
ENSMUSG00000027168	-1.23128152513489	0.660474085091593	0.855533140708184
ENSMUSG00000097223	-0.214961519703844	0.660569889467156	0.855569805048524
ENSMUSG00000097500	0.715395710101304	0.660720691149145	0.85565149852263
ENSMUSG00000100622	-0.529249069553104	0.660695611738068	0.85565149852263
ENSMUSG00000089774	0.262703060728556	0.660887799544179	0.855811093050206
ENSMUSG00000104040	0.446785502620185	0.6609707027162	0.855861632783599
ENSMUSG00000097139	-0.504382597591446	0.661123959704452	0.85594529904871
ENSMUSG00000085229	-0.499579041899452	0.661095556175135	0.85594529904871
ENSMUSG00000079598	-0.520536232360074	0.661166953712306	0.85594529904871
ENSMUSG00000102157	-0.324430438174452	0.661218347659642	0.855955027393764
ENSMUSG00000050395	-0.387834042475416	0.661318298374025	0.856027607590054
ENSMUSG00000109585	-0.766850725634591	0.66156166285704	0.856190561487553
ENSMUSG00000097579	0.671382155854311	0.661575861654887	0.856190561487553
ENSMUSG00000038429	0.152293895914133	0.661514610070692	0.856190561487553
ENSMUSG00000019261	-0.110515341277089	0.661708797552715	0.856248989310833
ENSMUSG00000042178	-0.112676703388743	0.661701141555692	0.856248989310833
ENSMUSG00000067341	0.241971738870274	0.661828694579872	0.856290531615677
ENSMUSG00000037353	0.112389795450558	0.661808291467843	0.856290531615677
ENSMUSG00000021464	-0.599422107040545	0.661902061682845	0.856328658790772
ENSMUSG00000020275	0.293845914490285	0.66196919568843	0.85635871744109
ENSMUSG00000107619	0.782405757317774	0.662029947248941	0.856380515980444
ENSMUSG00000060647	0.405749574541288	0.662094468122503	0.85640718716701
ENSMUSG00000026311	-0.177564088642988	0.662284922697929	0.856496588437174
ENSMUSG00000059323	-0.204823967724687	0.662295306299602	0.856496588437174
ENSMUSG00000109754	-0.406375761259116	0.662235273923258	0.856496588437174
ENSMUSG00000021785	0.241731392835191	0.662455422373222	0.856646862726844
ENSMUSG00000048495	-0.1511484896991	0.662580586875208	0.85665094332581
ENSMUSG00000094483	-0.343872866333681	0.662742349912665	0.85665094332581
ENSMUSG00000071540	1.84908368296135	0.662616060399036	0.85665094332581
ENSMUSG00000022479	-0.336875845019408	0.662765983322557	0.85665094332581
ENSMUSG00000102649	0.400953193448913	0.662625585392315	0.85665094332581
ENSMUSG00000090100	-0.198918146363529	0.662758688184081	0.85665094332581
ENSMUSG00000021007	0.324869350213293	0.662733759572487	0.85665094332581
ENSMUSG00000032388	0.281723220915827	0.662867718560956	0.856725673223917
ENSMUSG00000004951	-0.440109514981694	0.663326904555442	0.857254494482588
ENSMUSG00000002550	0.197638143341958	0.663364771323867	0.857254494482588
ENSMUSG00000030522	-0.222547163544278	0.663558555591387	0.857294235313653
ENSMUSG00000003166	0.097535695660373	0.663571315886648	0.857294235313653
ENSMUSG00000031737	0.516976348731248	0.663473427856285	0.857294235313653
ENSMUSG00000025193	0.294385778733235	0.66356323069234	0.857294235313653
ENSMUSG00000053329	-0.137618053677833	0.663665421483327	0.857309083112512
ENSMUSG00000020389	0.221997973331358	0.663714654901582	0.857309083112512
ENSMUSG00000114133	-0.317516803623675	0.663711649168887	0.857309083112512
ENSMUSG00000021607	-0.331676551480136	0.663833854083691	0.857406276343148
ENSMUSG00000115812	-0.706674416512483	0.663890410409844	0.857422552692321
ENSMUSG00000042763	-0.602043383664733	0.664086973515355	0.857471132079018
ENSMUSG00000076281	0.272396115213214	0.664083710318116	0.857471132079018
ENSMUSG00000060126	-0.350856819765431	0.663999378675691	0.857471132079018
ENSMUSG00000068923	0.161988823712806	0.664103853152704	0.857471132079018
ENSMUSG00000112109	0.705369674892805	0.664423483707714	0.857600006397563
ENSMUSG00000090946	0.143879105766573	0.664406626589055	0.857600006397563
ENSMUSG00000103357	-0.835276795706729	0.664354766199291	0.857600006397563
ENSMUSG00000038042	0.376714257256631	0.664287519726435	0.857600006397563
ENSMUSG00000109274	0.394997462409563	0.664318149034416	0.857600006397563
ENSMUSG00000036555	-0.152841756764254	0.664501292186416	0.85764368841342
ENSMUSG00000033287	-0.15255795551456	0.664684279735446	0.857823105841835
ENSMUSG00000060961	0.472479678906583	0.6648529037151	0.857983963533372
ENSMUSG00000046491	0.709750423946956	0.664927970777482	0.858024073953585
ENSMUSG00000112433	-0.913582553790349	0.665089464439532	0.85803176199545
ENSMUSG00000080873	-0.498382726657371	0.665109872001497	0.85803176199545
